Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location,Geometry Point
31911,Square Picnic Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.4849918554826,-113.55304509740472,"(53.4849918554826, -113.55304509740472)",POINT (-113.55304509740472 53.4849918554826)
2099,Square Picnic Table,Wood,Wood,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53286838499928,-113.51712981006656,"(53.53286838499928, -113.51712981006656)",POINT (-113.51712981006656 53.53286838499928)
5823,Square Picnic Table,Wood,Aggregate,12 AVENUE NW,5511,TWIN BROOKS,Ward Ipiihkoohkanipiaohtsi,53.44281520037863,-113.5269660795947,"(53.44281520037863, -113.5269660795947)",POINT (-113.5269660795947 53.44281520037863)
86179,Square Picnic Table,Plastic,Metal,24 STREET NW,6444,LAUREL,Ward Sspomitapi,53.45083923509482,-113.37660756749911,"(53.45083923509482, -113.37660756749911)",POINT (-113.37660756749911 53.45083923509482)
5832,Square Picnic Table,Wood,Aggregate,BURTON ROAD NW,5100,BULYEA HEIGHTS,Ward pihesiwin,53.478546367197424,-113.56365350595874,"(53.478546367197424, -113.56365350595874)",POINT (-113.56365350595874 53.478546367197424)
14457,Round Picnic Table,Metal,Metal,98 AVENUE NW,4485,LEWIS FARMS INDUSTRIAL,Ward Nakota Isga,53.53517616990645,-113.68766609007349,"(53.53517616990645, -113.68766609007349)",POINT (-113.68766609007349 53.53517616990645)
4257,Square Picnic Table,Wood,Aggregate,115 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.564984094583174,-113.56184606558466,"(53.564984094583174, -113.56184606558466)",POINT (-113.56184606558466 53.564984094583174)
3464,Round Picnic Table,Metal,Metal,99 STREET NW,1090,DOWNTOWN,Ward O-day'min,53.54520823461683,-113.48999249764171,"(53.54520823461683, -113.48999249764171)",POINT (-113.48999249764171 53.54520823461683)
32086,Square Picnic Table,Concrete,Aggregate,38 STREET NW,6370,KINISKI GARDENS,Ward Sspomitapi,53.475408192398945,-113.40014583254094,"(53.475408192398945, -113.40014583254094)",POINT (-113.40014583254094 53.475408192398945)
7042,Square Picnic Table,Concrete,Aggregate,UNIVERSITY AVENUE NW,5330,QUEEN ALEXANDRA,Ward papastew,53.513335590294794,-113.50482045819545,"(53.513335590294794, -113.50482045819545)",POINT (-113.50482045819545 53.513335590294794)
68722,Other Table,Wood,Metal,BELVEDERE GATE NW,2080,BELVEDERE,Ward Dene,53.586115606858115,-113.43886063777369,"(53.586115606858115, -113.43886063777369)",POINT (-113.43886063777369 53.586115606858115)
83218,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.5834771625411,-113.37247235957452,"(53.5834771625411, -113.37247235957452)",POINT (-113.37247235957452 53.5834771625411)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52658994547411,-113.54440883417978,"(53.52658994547411, -113.54440883417978)",POINT (-113.54440883417978 53.52658994547411)
10954,Square Picnic Table,Wood,Metal,RONNING STREET NW,5350,RHATIGAN RIDGE,Ward pihesiwin,53.476159835725795,-113.59627710472328,"(53.476159835725795, -113.59627710472328)",POINT (-113.59627710472328 53.476159835725795)
8130,Square Picnic Table,Wood,Metal,113 STREET NW,1170,PRINCE RUPERT,Ward O-day'min,53.56168137933897,-113.514481389035,"(53.56168137933897, -113.514481389035)",POINT (-113.514481389035 53.56168137933897)
18166,Square Picnic Table,Wood,Aggregate,25A AVENUE NW,6770,WEINLOS,Ward Sspomitapi,53.45671537668772,-113.41158907245715,"(53.45671537668772, -113.41158907245715)",POINT (-113.41158907245715 53.45671537668772)
23185,Square Picnic Table,Wood,Metal,28 AVENUE NW,6570,PARSONS INDUSTRIAL,Ward Karhiio,53.4605066390779,-113.48024029216263,"(53.4605066390779, -113.48024029216263)",POINT (-113.48024029216263 53.4605066390779)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55494038664165,-113.38415067948637,"(53.55494038664165, -113.38415067948637)",POINT (-113.38415067948637 53.55494038664165)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.557593225898025,-113.40518369324431,"(53.557593225898025, -113.40518369324431)",POINT (-113.40518369324431 53.557593225898025)
3129,Square Picnic Table,Wood,Wood,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52732019867059,-113.50744849073563,"(53.52732019867059, -113.50744849073563)",POINT (-113.50744849073563 53.52732019867059)
20381,Square Picnic Table,Unknown,Unknown,93A AVENUE NW,6550,OTTEWELL,Ward Metis,53.530992213478655,-113.42443261435008,"(53.530992213478655, -113.42443261435008)",POINT (-113.42443261435008 53.530992213478655)
4537,Square Picnic Table,Wood,Metal,86 AVENUE NW,6350,KENILWORTH,Ward Metis,53.5208009779109,-113.43005643742617,"(53.5208009779109, -113.43005643742617)",POINT (-113.43005643742617 53.5208009779109)
45451,Square Picnic Table,Composite,Metal,GRANTHAM DRIVE NW,4720,GLASTONBURY,Ward sipiwiyiniwak,53.50556432278973,-113.6721530508857,"(53.50556432278973, -113.6721530508857)",POINT (-113.6721530508857 53.50556432278973)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52651262744274,-113.54378530633383,"(53.52651262744274, -113.54378530633383)",POINT (-113.54378530633383 53.52651262744274)
10356,Square Picnic Table,Wood,Aggregate,69 AVENUE NW,6290,HAZELDEAN,Ward papastew,53.505148403455536,-113.47783619401865,"(53.505148403455536, -113.47783619401865)",POINT (-113.47783619401865 53.505148403455536)
10881,Square Picnic Table,Wood,Metal,94 AVENUE NW,6550,OTTEWELL,Ward Metis,53.531341658067504,-113.42499522123002,"(53.531341658067504, -113.42499522123002)",POINT (-113.42499522123002 53.531341658067504)
56632,Square Picnic Table,Wood,Metal,BRINTNELL BOULEVARD NW,2110,BRINTNELL,Ward Dene,53.61935776098691,-113.40782631020805,"(53.61935776098691, -113.40782631020805)",POINT (-113.40782631020805 53.61935776098691)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53393377788794,-113.52138116165999,"(53.53393377788794, -113.52138116165999)",POINT (-113.52138116165999 53.53393377788794)
84232,Square Picnic Table,Composite,Metal,PAISLEY GREEN SW,5469,PAISLEY,Ward Ipiihkoohkanipiaohtsi,53.41432944251298,-113.55987008795516,"(53.41432944251298, -113.55987008795516)",POINT (-113.55987008795516 53.41432944251298)
63347,Square Picnic Table,Wood,Metal,112 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56230024858744,-113.56250397557801,"(53.56230024858744, -113.56250397557801)",POINT (-113.56250397557801 53.56230024858744)
4253,Square Picnic Table,Wood,Metal,114 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.5626185873753,-113.5611766693808,"(53.5626185873753, -113.5611766693808)",POINT (-113.5611766693808 53.5626185873753)
1972,Square Picnic Table,Wood,Aggregate,17 STREET NW,6410,MAPLE RIDGE,Ward Sspomitapi,53.50156846890537,-113.36789150677625,"(53.50156846890537, -113.36789150677625)",POINT (-113.36789150677625 53.50156846890537)
5748,Square Picnic Table,Wood,Metal,140 AVENUE NW,2580,NORTHMOUNT,Ward tastawiyiniwak,53.603289659751965,-113.48209683780927,"(53.603289659751965, -113.48209683780927)",POINT (-113.48209683780927 53.603289659751965)
8592,Square Picnic Table,Wood,Aggregate,124 AVENUE NW,1100,EASTWOOD,Ward Metis,53.58004659712093,-113.46960814652336,"(53.58004659712093, -113.46960814652336)",POINT (-113.46960814652336 53.58004659712093)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.508847418845164,-113.55380711218598,"(53.508847418845164, -113.55380711218598)",POINT (-113.55380711218598 53.508847418845164)
20653,Square Picnic Table,Wood,Metal,40 STREET NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.55403566357221,-113.40302367686458,"(53.55403566357221, -113.40302367686458)",POINT (-113.40302367686458 53.55403566357221)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52941737031365,-113.55467129586197,"(53.52941737031365, -113.55467129586197)",POINT (-113.55467129586197 53.52941737031365)
83216,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.578637251157765,-113.37302011556191,"(53.578637251157765, -113.37302011556191)",POINT (-113.37302011556191 53.578637251157765)
5774,Square Picnic Table,Wood,Aggregate,DOVERCOURT AVENUE NW,3170,DOVERCOURT,Ward Anirniq,53.57573965780197,-113.55982260466536,"(53.57573965780197, -113.55982260466536)",POINT (-113.55982260466536 53.57573965780197)
521,Square Picnic Table,Wood,Metal,JASPER AVENUE NW,1090,DOWNTOWN,Ward O-day'min,53.541234056755755,-113.50034970778532,"(53.541234056755755, -113.50034970778532)",POINT (-113.50034970778532 53.541234056755755)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.51044645926794,-113.54770387887734,"(53.51044645926794, -113.54770387887734)",POINT (-113.54770387887734 53.51044645926794)
5657,Square Picnic Table,Wood,Aggregate,97A AVENUE NW,4240,LA PERLE,Ward Nakota Isga,53.5331967353764,-113.64360967847598,"(53.5331967353764, -113.64360967847598)",POINT (-113.64360967847598 53.5331967353764)
29931,Square Picnic Table,Metal,Metal,153 AVENUE NW,3180,DUNLUCE,Ward Anirniq,53.616830455501855,-113.52725060642364,"(53.616830455501855, -113.52725060642364)",POINT (-113.52725060642364 53.616830455501855)
64353,Square Picnic Table,Wood,Aggregate,SILVER BERRY ROAD NW,6442,SILVER BERRY,Ward Sspomitapi,53.45748462207561,-113.38408776709649,"(53.45748462207561, -113.38408776709649)",POINT (-113.38408776709649 53.45748462207561)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50952973566493,-113.55026640591402,"(53.50952973566493, -113.55026640591402)",POINT (-113.55026640591402 53.50952973566493)
34500,Square Picnic Table,Wood,Wood,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52739561951888,-113.54592630327086,"(53.52739561951888, -113.54592630327086)",POINT (-113.54592630327086 53.52739561951888)
34500,Square Picnic Table,Wood,Aggregate,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.527279742137516,-113.5439439095022,"(53.527279742137516, -113.5439439095022)",POINT (-113.5439439095022 53.527279742137516)
26446,Square Picnic Table,Metal,Metal,90 AVENUE NW,6320,IDYLWYLDE,Ward Metis,53.524680745539136,-113.45344081520071,"(53.524680745539136, -113.45344081520071)",POINT (-113.45344081520071 53.524680745539136)
16618,Square Picnic Table,Wood,Aggregate,OZERNA ROAD NW,2600,OZERNA,Ward tastawiyiniwak,53.620882894434835,-113.44889714282931,"(53.620882894434835, -113.44889714282931)",POINT (-113.44889714282931 53.620882894434835)
18730,Square Picnic Table,Wood,Aggregate,120 AVENUE NW,2550,MONTROSE,Ward Metis,53.57400228949111,-113.45165361466314,"(53.57400228949111, -113.45165361466314)",POINT (-113.45165361466314 53.57400228949111)
4744,Square Picnic Table,Unknown,Unknown,57 AVENUE NW,5270,LENDRUM PLACE,Ward papastew,53.493898649170454,-113.52411847074943,"(53.493898649170454, -113.52411847074943)",POINT (-113.52411847074943 53.493898649170454)
6102,Square Picnic Table,Wood,Aggregate,19A AVENUE NW,6460,MEYOKUMIN,Ward Karhiio,53.45000004857273,-113.4294232220546,"(53.45000004857273, -113.4294232220546)",POINT (-113.4294232220546 53.45000004857273)
3496,Square Picnic Table,Wood,Metal,99 AVENUE NW,1150,OLIVER,Ward O-day'min,53.53700701335023,-113.5117945360522,"(53.53700701335023, -113.5117945360522)",POINT (-113.5117945360522 53.53700701335023)
30791,Square Picnic Table,Wood,Aggregate,155 STREET NW,4200,HIGH PARK,Ward Nakota Isga,53.55741471000698,-113.58835770296547,"(53.55741471000698, -113.58835770296547)",POINT (-113.58835770296547 53.55741471000698)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52802796738298,-113.54997983256526,"(53.52802796738298, -113.54997983256526)",POINT (-113.54997983256526 53.52802796738298)
4912,Square Picnic Table,Wood,Aggregate,76 AVENUE NW,4430,RIO TERRACE,Ward sipiwiyiniwak,53.50823669702374,-113.58962868413016,"(53.50823669702374, -113.58962868413016)",POINT (-113.58962868413016 53.50823669702374)
95767,Square Picnic Table,Unknown,Unknown,CY BECKER BOULEVARD NW,2611,CY BECKER,Ward Dene,53.63384840212192,-113.4085918344952,"(53.63384840212192, -113.4085918344952)",POINT (-113.4085918344952 53.63384840212192)
4908,Square Picnic Table,Wood,Metal,76 AVENUE NW,4430,RIO TERRACE,Ward sipiwiyiniwak,53.50933457210263,-113.58198026491222,"(53.50933457210263, -113.58198026491222)",POINT (-113.58198026491222 53.50933457210263)
20757,Square Picnic Table,Wood,Metal,102 AVENUE NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.55578667464393,-113.39014390912037,"(53.55578667464393, -113.39014390912037)",POINT (-113.39014390912037 53.55578667464393)
5055,Square Picnic Table,Wood,Aggregate,176 AVENUE NW,3190,ELSINORE,Ward tastawiyiniwak,53.64060578931814,-113.50343150506475,"(53.64060578931814, -113.50343150506475)",POINT (-113.50343150506475 53.64060578931814)
96704,Square Picnic Table,Wood,Metal,CAPILANO PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.56114865447896,-113.42113372717192,"(53.56114865447896, -113.42113372717192)",POINT (-113.42113372717192 53.56114865447896)
10767,Square Picnic Table,Wood,Metal,77 AVENUE NW,6360,KING EDWARD PARK,Ward Metis,53.5136326653944,-113.46068573997312,"(53.5136326653944, -113.46068573997312)",POINT (-113.46068573997312 53.5136326653944)
60999,Square Picnic Table,Wood,Metal,23 AVENUE NW,5630,LEGER,Ward pihesiwin,53.45638080205266,-113.58360748118321,"(53.45638080205266, -113.58360748118321)",POINT (-113.58360748118321 53.45638080205266)
20180,Square Picnic Table,Wood,Aggregate,84 STREET NW,6492,MILL CREEK RAVINE SOUTH,Ward papastew,53.505645656877626,-113.4588371585994,"(53.505645656877626, -113.4588371585994)",POINT (-113.4588371585994 53.505645656877626)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.554398278525746,-113.38515998110888,"(53.554398278525746, -113.38515998110888)",POINT (-113.38515998110888 53.554398278525746)
5887,Square Picnic Table,Wood,Aggregate,190 STREET NW,4220,JAMIESON PLACE,Ward sipiwiyiniwak,53.490443072629816,-113.65081975588284,"(53.490443072629816, -113.65081975588284)",POINT (-113.65081975588284 53.490443072629816)
6030,Square Picnic Table,Unknown,Unknown,MILL WOODS ROAD EAST NW,6580,POLLARD MEADOWS,Ward Sspomitapi,53.44797429419538,-113.40606035554488,"(53.44797429419538, -113.40606035554488)",POINT (-113.40606035554488 53.44797429419538)
8130,Square Picnic Table,Wood,Metal,113 STREET NW,1170,PRINCE RUPERT,Ward O-day'min,53.56172509406509,-113.514538482128,"(53.56172509406509, -113.514538482128)",POINT (-113.514538482128 53.56172509406509)
31912,Square Picnic Table,Wood,Wood,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.484572110316925,-113.55420544231923,"(53.484572110316925, -113.55420544231923)",POINT (-113.55420544231923 53.484572110316925)
3804,Square Picnic Table,Metal,Metal,144 AVENUE NW,2260,EVANSDALE,Ward tastawiyiniwak,53.60663666509385,-113.47565485060029,"(53.60663666509385, -113.47565485060029)",POINT (-113.47565485060029 53.60663666509385)
7245,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.58086882954638,-113.37309485896617,"(53.58086882954638, -113.37309485896617)",POINT (-113.37309485896617 53.58086882954638)
12059,Square Picnic Table,Wood,Metal,80 AVENUE NW,5330,QUEEN ALEXANDRA,Ward papastew,53.51658555962433,-113.5099458950458,"(53.51658555962433, -113.5099458950458)",POINT (-113.5099458950458 53.51658555962433)
13875,Square Picnic Table,Wood,Metal,113 AVENUE NW,1170,PRINCE RUPERT,Ward O-day'min,53.562305170901666,-113.51689665672102,"(53.562305170901666, -113.51689665672102)",POINT (-113.51689665672102 53.562305170901666)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.554321478112755,-113.38632657788742,"(53.554321478112755, -113.38632657788742)",POINT (-113.38632657788742 53.554321478112755)
5932,Square Picnic Table,Wood,Aggregate,41 AVENUE NW,6370,KINISKI GARDENS,Ward Sspomitapi,53.47746476804159,-113.404170384157,"(53.47746476804159, -113.404170384157)",POINT (-113.404170384157 53.47746476804159)
48818,Square Picnic Table,Wood,Metal,127 AVENUE NW,3260,LAUDERDALE,Ward Anirniq,53.58553321061383,-113.51005097524786,"(53.58553321061383, -113.51005097524786)",POINT (-113.51005097524786 53.58553321061383)
6447,Square Picnic Table,Composite,Metal,106 STREET NW,5320,PLEASANTVIEW,Ward papastew,53.49522947406119,-113.50333819544751,"(53.49522947406119, -113.50333819544751)",POINT (-113.50333819544751 53.49522947406119)
72184,Square Picnic Table,Wood,Metal,QUEEN ELIZABETH PARK ROAD NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.524791261352,-113.49526140119548,"(53.524791261352, -113.49526140119548)",POINT (-113.49526140119548 53.524791261352)
15092,Square Picnic Table,Wood,Metal,127 STREET NW,5210,GRANDVIEW HEIGHTS,Ward papastew,53.49893301655566,-113.54618241679451,"(53.49893301655566, -113.54618241679451)",POINT (-113.54618241679451 53.49893301655566)
22855,Square Picnic Table,Wood,Aggregate,28 AVENUE NW,6510,MILL WOODS PARK,Ward Karhiio,53.456403454125294,-113.43718109640903,"(53.456403454125294, -113.43718109640903)",POINT (-113.43718109640903 53.456403454125294)
63347,Square Picnic Table,Wood,Metal,112 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56231171998234,-113.56252065405424,"(53.56231171998234, -113.56252065405424)",POINT (-113.56252065405424 53.56231171998234)
10457,Round Picnic Table,Composite,Metal,70 AVENUE NW,5310,PARKALLEN,Ward papastew,53.50676472211782,-113.51315412789086,"(53.50676472211782, -113.51315412789086)",POINT (-113.51315412789086 53.50676472211782)
4162,Square Picnic Table,Wood,Aggregate,122 AVENUE NW,1250,WESTWOOD,Ward O-day'min,53.576322867392655,-113.49967944151528,"(53.576322867392655, -113.49967944151528)",POINT (-113.49967944151528 53.576322867392655)
5912,Square Picnic Table,Wood,Metal,POTTER GREENS DRIVE NW,4710,POTTER GREENS,Ward Nakota Isga,53.51941300283112,-113.66649701818932,"(53.51941300283112, -113.66649701818932)",POINT (-113.66649701818932 53.51941300283112)
12343,Square Picnic Table,Wood,Aggregate,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.53356275181119,-113.53554219501528,"(53.53356275181119, -113.53554219501528)",POINT (-113.53554219501528 53.53356275181119)
6354,Square Picnic Table,Wood,Aggregate,25 AVENUE NW,5180,ERMINESKIN,Ward Ipiihkoohkanipiaohtsi,53.45703968739373,-113.5061034180099,"(53.45703968739373, -113.5061034180099)",POINT (-113.5061034180099 53.45703968739373)
503,Square Picnic Table,Wood,Metal,JASPER AVENUE NW,1190,RIVER VALLEY KINNAIRD,Ward Metis,53.555018545116376,-113.46810040968641,"(53.555018545116376, -113.46810040968641)",POINT (-113.46810040968641 53.555018545116376)
11454,Square Picnic Table,Wood,Aggregate,91 AVENUE NW,4590,WEST MEADOWLARK PARK,Ward sipiwiyiniwak,53.52699332064822,-113.60885331833374,"(53.52699332064822, -113.60885331833374)",POINT (-113.60885331833374 53.52699332064822)
